customer_id,first_name,last_name,email,phone,gender,date_of_birth,city,state,country,signup_date,customer_segment,is_subscribed_newsletter
100203,Tamanna,Chanda,tamanna.chanda367@outlook.com,4398780157,Female,1972-02-24,Chennai,Tamil Nadu,India,2025-04-27,,0
100204,Keya,Baral,keya.baral117@yahoo.com,4840858877,Female,1962-09-19,Surat,Gujarat,India,2023-09-06,,1
100205,Gopal,Nagi,gopal.nagi116@yahoo.com,00133613861,Male,1996-06-18,Indore,Madhya Pradesh,India,2024-07-06,,0
100206,Ganga,Bajwa,ganga.bajwa822@hotmail.com,+91-0248193466,Female,1982-04-08,Coimbatore,Tamil Nadu,India,2023-06-17,,0
100207,Samaksh,Sant,samaksh.sant943@hotmail.com,+91-9190158144,Male,1989-09-23,Ahmedabad,Gujarat,India,2024-04-25,,0
100208,Megha,Sarma,megha.sarma979@yahoo.com,+91-3268424508,Female,2002-08-08,Mumbai,Maharashtra,India,2025-05-08,,0
100209,Ekavir,Dasgupta,ekavir.dasgupta355@hotmail.com,4353682223,Male,1990-03-23,Pune,Maharashtra,India,2024-01-16,,1
100210,Jonathan,Hari,jonathan.hari12@gmail.com,01414139755,Male,1966-10-07,Guwahati,Assam,India,2024-02-11,,1
100211,Jacob,Chaudhry,jacob.chaudhry329@hotmail.com,7594929955,Male,2006-08-18,Bengaluru,Karnataka,India,2025-04-05,,0
100212,Frado,Agrawal,frado.agrawal81@yahoo.com,+91-2577754781,Male,1969-01-18,Faridabad,Haryana,India,2023-04-25,,1
100213,Banjeet,Mand,banjeet.mand764@hotmail.com,+91-1108099693,Male,,Hyderabad,Telangana,India,2025-10-13,,1
100214,Anita,Lad,anita.lad912@outlook.com,+91-3942788165,Female,1984-09-18,Bengaluru,Karnataka,India,2023-07-17,,0
100215,Jagdish,Gandhi,jagdish.gandhi865@yahoo.com,+91-9927503731,Male,1973-04-20,Delhi,Delhi,India,2025-09-10,,1
100216,Kamala,Basak,kamala.basak100@gmail.com,0051844989,Female,1968-12-15,Nagpur,Maharashtra,India,2023-09-01,,1
100217,Saanvi,Pau,saanvi.pau719@outlook.com,+91-3865577908,Female,2002-12-13,Lucknow,Uttar Pradesh,India,2025-07-15,,0
100218,Urvi,Gandhi,urvi.gandhi261@gmail.com,02591365177,Female,1983-08-10,Indore,Madhya Pradesh,India,2025-03-18,,1
100219,FARIS,Roy,faris.roy111@outlook.com,+91-2280920242,Male,1985-05-30,Kolkata,West Bengal,India,2024-01-09,,0
100220,Samaksh  ,Bahl,samaksh.bahl675@hotmail.com,09772369292,Male,1990-07-12,Nagpur,Maharashtra,India,2023-11-16,,0
100221,Yashodhara,Lalla,yashodhara.lalla859@hotmail.com,01366210388,Female,1993-06-18,Chandigarh,Chandigarh,India,2024-03-02,,1
100222,Falan,Char,falan.char107@yahoo.com,01729806865,Male,2002-08-09,Chennai,Tamil Nadu,India,2024-03-05,,1
100223,Zilmil,Sanghvi,zilmil.sanghvi281@yahoo.com,9162473149,Female,2002-09-12,Guwahati,Assam,India,2025-03-18,,0
100224,Samarth,Kurian,samarth.kurian864@outlook.com,08063565126,Male,1991-11-21,Guwahati,Assam,India,2025-03-04,,1
100225,Jonathan,Lal,jonathan.lal640@yahoo.com,04636887258,Male,1987-04-01,Kolkata,West Bengal,India,2025-10-12,,1
100226,Jonathan,Mohanty,jonathan.mohanty728@outlook.com,+91-7213865890,Male,1968-04-30,Chennai,Tamil Nadu,India,2025-07-12,,1
100227,Aahana  ,Chand,aahana.chand899@outlook.com,+91-1435190669,Female,1992-02-10,Indore,Madhya Pradesh,India,2023-10-27,,0
100228,Luke,Bhandari,luke.bhandari274@yahoo.com,3843098839,Male,1968-09-30,Delhi,Delhi,India,2023-12-11,,0
100229,Andrew,Parsa,andrew.parsa772@yahoo.com,+91-6566938011,Male,1986-12-29,Lucknow,Uttar Pradesh,India,2024-03-28,,1
100230,Owen,Palan,owen.palan761@yahoo.com,+91-7690426818,Male,1964-02-02,Chandigarh,Chandigarh,India,2024-12-17,,1
100231,Nandini,Oak,nandini.oak397@hotmail.com,+91-7697357790,Female,,Delhi,Delhi,India,2023-12-11,,0
100232,Wridesh,Dada,wridesh.dada636@yahoo.com,+91-6588043416,Male,1992-12-13,Jaipur,Rajasthan,India,2024-04-04,,0
100233,Onveer,Borra,onveer.borra795@yahoo.com,+91-3942373334,Male,,Patna,Bihar,India,2025-07-04,,1
100234,Ishanvi,Karnik,ishanvi.karnik387@gmail.com,1117908075,Female,1990-05-28,Chennai,Tamil Nadu,India,2024-03-15,,0
100235,Xiti,Maharaj,xiti.maharaj478@outlook.com,2086780856,Female,,Mumbai,Maharashtra,India,2024-06-28,,1
100236,Gagan,Shankar,gagan.shankar503@outlook.com,3691559428,Male,1973-03-25,Guwahati,Assam,India,2025-11-22,,1
100237,Krish,Sinha,krish.sinha806@gmail.com,+91-6365564729,Male,1966-11-28,Chennai,Tamil Nadu,India,2025-11-16,,1
100238,Jyoti,Chaudhry,jyoti.chaudhry340@outlook.com,03227026728,Female,1986-03-30,Kolkata,West Bengal,India,2025-08-29,,0
100239,Nisha,Sur,nisha.sur685@gmail.com,+91-0347175455,Female,1987-07-06,Mumbai,Maharashtra,India,2023-04-20,,1
100240,Kabir,Padmanabhan,kabir.padmanabhan391@outlook.com,9982455877,Male,2003-04-26,Delhi,Delhi,India,2024-01-08,,0
100241,Sai,Mangat,sai.mangat527@outlook.com,9961125355,Female,1991-12-16,Kochi,Kerala,India,2024-06-18,,1
100242,Lila,Rana,lila.rana971@gmail.com,07622023413,Female,1968-08-16,Kochi,Kerala,India,2024-04-09,,0
100243,Charan,Chandran,charan.chandran886@yahoo.com,6811492164,Male,1971-08-16,Kolkata,West Bengal,India,2025-01-22,,0
100244,MEGHANA,Savant,meghana.savant765@gmail.com,00557784872,Female,,Indore,Madhya Pradesh,India,2025-07-28,,1
100245,Gaurang,Shan,gaurang.shan572@outlook.com,05783174564,Male,1968-02-02,Chennai,Tamil Nadu,India,2025-07-30,,1
100246,Aashi,Acharya,,+91-8077406493,Female,1998-11-09,Faridabad,Haryana,India,2025-06-24,,0
100247,Ridhi,Gulati,ridhi.gulati718@gmail.com,+91-6634163894,Female,1974-04-11,Coimbatore,Tamil Nadu,India,2025-05-18,,0
100248,Krish,Sachar,krish.sachar289@gmail.com,1797497350,Male,1967-12-01,Guwahati,Assam,India,2023-03-10,,0
100249,Alka,Grewal,alka.grewal140@yahoo.com,00312073564,Female,1998-04-30,Chandigarh,Chandigarh,India,2024-12-20,,0
100250,Zaid,Prabhu,zaid.prabhu981@outlook.com,+91-0461872346,Male,,Lucknow,Uttar Pradesh,India,2025-06-04,,1
100251,abha,Dara,abha.dara551@hotmail.com,0371837645,Female,1968-03-23,Guwahati,Assam,India,2024-12-21,,1
100252,Ansh,Verma,ansh.verma928@hotmail.com,0313650249,Male,1966-05-10,Kolkata,West Bengal,India,2025-02-10,,0
100253,Jairaj,Andra,jairaj.andra186@gmail.com,1327195005,Male,1991-07-21,Kolkata,West Bengal,India,2025-11-19,,0
100254,Damyanti,Dass,damyanti.dass661@hotmail.com,3065240778,Female,1974-10-04,Chandigarh,Chandigarh,India,2024-06-27,,0
100255,Wishi,Gupta,wishi.gupta366@outlook.com,9821827448,Female,1978-03-27,Bhopal,Madhya Pradesh,India,2024-07-25,,0
100256,Aadi,Toor,aadi.toor462@hotmail.com,+91-9351863878,Male,1968-01-05,Surat,Gujarat,India,2024-05-18,,1
100257,Lohit,Naidu,,1022031731,Male,1962-02-20,Surat,Gujarat,India,2023-05-30,,1
100258,Sara,Suri,sara.suri696@yahoo.com,+91-9103717058,Female,1996-04-19,Patna,Bihar,India,2024-07-10,,0
100259,triya,Pillay,triya.pillay180@gmail.com,0141381138,Female,1979-02-09,Chandigarh,Chandigarh,India,2024-10-16,,1
100260,inaya  ,Vora,inaya.vora752@outlook.com,1957612286,Female,1984-11-02,Kolkata,West Bengal,India,2025-08-07,,0
100261,Gaurangi,Walla,gaurangi.walla788@hotmail.com,+91-5566593983,Female,1978-08-13,Mumbai,Maharashtra,India,2025-11-29,,0
100262,Joshua,Parsa,joshua.parsa375@yahoo.com,+91-4908240433,Male,2001-09-08,Bhopal,Madhya Pradesh,India,2025-11-17,,1
100263,ALKA,Majumdar,alka.majumdar407@gmail.com,5224593344,Female,1965-01-09,Kochi,Kerala,India,2023-12-01,,1
100264,Sudiksha,Kalla,sudiksha.kalla457@yahoo.com,+91-9194096105,Female,1977-04-24,Chennai,Tamil Nadu,India,2025-09-02,,0
100265,Teerth,Saha,teerth.saha42@outlook.com,6048058925,Male,,Bhopal,Madhya Pradesh,India,2025-11-06,,1
100266,Yashasvi,Kant,yashasvi.kant398@outlook.com,8136462251,Female,1983-06-15,Kolkata,West Bengal,India,2023-02-25,,0
100267,Arya,Rastogi,arya.rastogi855@outlook.com,+91-2783769389,Female,2008-06-21,Kochi,Kerala,India,2023-04-06,,0
100268,Jatin,Kibe,jatin.kibe530@gmail.com,1665535590,Male,1997-07-23,Coimbatore,Tamil Nadu,India,2025-01-24,,0
100269,Hamsini,Palla,hamsini.palla812@hotmail.com,+91-0335211039,Female,2005-02-04,Patna,Bihar,India,2023-08-13,,1
100270,Maanas,Atwal,maanas.atwal217@outlook.com,+91-0538338848,Male,1983-10-19,Bengaluru,Karnataka,India,2024-05-05,,0
100271,Ekta,Badami,ekta.badami738@outlook.com,+91-4394070164,Female,1992-06-08,Indore,Madhya Pradesh,India,2025-05-06,,0
100272,Radha,Chokshi,radha.chokshi250@gmail.com,1579812387,Female,,Indore,Madhya Pradesh,India,2025-01-07,,0
100273,Alka,Baral,alka.baral58@yahoo.com,+91-2055543840,Female,1990-08-26,Coimbatore,Tamil Nadu,India,2024-03-31,,1
100274,Sara,Balan,sara.balan970@outlook.com,06216893639,Female,1967-12-11,Mumbai,Maharashtra,India,2023-12-10,,1
100275,Nimrat,Narayan,nimrat.narayan814@yahoo.com,+91-8324826292,Female,1975-11-08,Indore,Madhya Pradesh,India,2024-06-12,,0
100276,Daniel,Gour,daniel.gour611@hotmail.com,6474231220,Male,1997-03-18,Surat,Gujarat,India,2024-04-25,,0
100277,lila,Kashyap,lila.kashyap847@hotmail.com,+91-7289752677,Female,,Kochi,Kerala,India,2025-07-18,,0
100278,Ekantika,Gade,ekantika.gade96@gmail.com,+91-6333127975,Female,2002-03-21,Chandigarh,Chandigarh,India,2025-03-06,,1
100279,Krishna,Sane,krishna.sane380@hotmail.com,+91-6999880817,Female,1982-07-18,Indore,Madhya Pradesh,India,2025-05-15,,0
100280,Ansh,Korpal,ansh.korpal604@outlook.com,08034764472,Male,1980-11-21,Faridabad,Haryana,India,2024-07-08,,1
100281,Avi,Varughese,avi.varughese785@hotmail.com,1298266570,Male,1969-03-14,Jaipur,Rajasthan,India,2023-11-25,,0
100282,HARRISON,Sha,harrison.sha727@gmail.com,+91-1751868926,Male,1987-01-11,Kolkata,West Bengal,India,2023-02-02,,0
100283,Anya,Garde,anya.garde419@outlook.com,+91-0644742123,Female,1960-10-12,Kolkata,West Bengal,India,2024-11-28,,1
100284,Lajita,Arora,lajita.arora627@outlook.com,07339776719,Female,1989-06-01,Indore,Madhya Pradesh,India,2024-06-16,,0
100285,Krisha,Mall,krisha.mall380@yahoo.com,00502099451,Female,1962-12-19,Bhopal,Madhya Pradesh,India,2024-08-14,,1
100286,Turvi,Gokhale,turvi.gokhale876@yahoo.com,8279501455,Female,2003-09-11,Faridabad,Haryana,India,2023-02-28,,0
100287,Bahadurjit,Sane,bahadurjit.sane521@yahoo.com,+91-1458683390,Male,1965-11-10,Hyderabad,Telangana,India,2025-10-08,,1
100288,Zarna,Chahal,zarna.chahal988@hotmail.com,04899529978,Female,1995-08-13,Chennai,Tamil Nadu,India,2025-06-11,,0
100289,yuvraj,Tailor,yuvraj.tailor270@gmail.com,1071396605,Male,1977-05-25,Bengaluru,Karnataka,India,2025-09-27,,0
100290,jagvi,Apte,jagvi.apte729@outlook.com,04885015569,Female,1990-03-07,Guwahati,Assam,India,2024-08-21,,0
100291,Akshay,Gill,akshay.gill871@yahoo.com,2727857608,Male,1974-12-25,Mumbai,Maharashtra,India,2023-03-12,,1
100292,NISHA  ,Wason,nisha.wason630@yahoo.com,4056829962,Female,1989-03-07,Kochi,Kerala,India,2024-01-07,,1
100293,Mitesh  ,Murty,mitesh.murty362@hotmail.com,3574384215,Male,1998-04-16,Jaipur,Rajasthan,India,2025-08-25,,1
100294,Isha,Chanda,isha.chanda744@outlook.com,3578452182,Female,1970-06-18,Bengaluru,Karnataka,India,2023-06-11,,1
100295,Andrew,Sharaf,andrew.sharaf466@yahoo.com,9157018409,Male,1997-01-07,Guwahati,Assam,India,2025-05-10,,1
100296,Henry,Nagi,henry.nagi349@outlook.com,07142241098,Male,1985-04-15,Bengaluru,Karnataka,India,2024-03-14,,0
100297,Harshil,Palla,harshil.palla711@outlook.com,+91-3214958702,Male,1962-01-02,Coimbatore,Tamil Nadu,India,2024-07-19,,1
100298,ARYAN,Cherian,aryan.cherian919@hotmail.com,9979545381,Male,2007-05-08,Nagpur,Maharashtra,India,2025-05-08,,0
100299,Viraj  ,Deep,viraj.deep820@yahoo.com,+91-7733294562,Male,1994-03-12,Pune,Maharashtra,India,2024-02-03,,1
100300,Noah,Nair,noah.nair96@outlook.com,5772459928,Male,1965-07-21,Pune,Maharashtra,India,2023-06-14,,0
100301,Damyanti,Nanda,damyanti.nanda224@outlook.com,06963938276,Female,1963-10-14,Surat,Gujarat,India,2025-07-05,,0
100302,Ishita,Sankar,ishita.sankar241@yahoo.com,3219719975,Female,1987-04-04,Bhopal,Madhya Pradesh,India,2025-09-19,,1
100303,Vamakshi,Goda,vamakshi.goda160@outlook.com,9657013290,Female,1996-12-14,Guwahati,Assam,India,2024-04-22,,0
100304,Falguni,Sethi,falguni.sethi869@gmail.com,+91-3354946519,Female,1961-01-01,Mumbai,Maharashtra,India,2024-07-12,,1
100305,Yashodhara,Raval,yashodhara.raval188@hotmail.com,0085140369,Female,1979-07-16,Jaipur,Rajasthan,India,2023-11-05,,0
100306,NITARA,Raja,nitara.raja490@hotmail.com,7238656242,Female,1967-01-22,Delhi,Delhi,India,2025-05-16,,0
100307,Balendra,Babu,balendra.babu716@gmail.com,2679692786,Male,1987-02-10,Nagpur,Maharashtra,India,2024-02-22,,0
100308,Varenya,Rajagopalan,varenya.rajagopalan371@outlook.com,+91-9738468950,Female,2007-07-27,Hyderabad,Telangana,India,2024-05-09,,1
100309,Wyatt,Pillay,wyatt.pillay375@outlook.com,+91-4781891371,Male,1993-06-13,Guwahati,Assam,India,2025-02-07,,1
100310,Nimrat,Bera,nimrat.bera462@outlook.com,+91-7956544209,Female,1996-08-01,Faridabad,Haryana,India,2023-11-25,,0
100311,Leena,Bhat,leena.bhat569@yahoo.com,9047128144,Female,1966-12-22,Jaipur,Rajasthan,India,2025-07-29,,1
100312,Meera,Maharaj,meera.maharaj432@yahoo.com,09275243728,Female,2001-12-27,Mumbai,Maharashtra,India,2025-10-13,,0
100313,Pavani,Chad,pavani.chad257@outlook.com,3723950410,Female,,Bhopal,Madhya Pradesh,India,2025-11-19,,0
100314,Geetika,Shetty,geetika.shetty860@hotmail.com,6674286047,Female,1978-12-13,Jaipur,Rajasthan,India,2023-05-26,,1
100315,Nakul,Wagle,nakul.wagle21@outlook.com,+91-6945441496,Male,1982-09-30,Jaipur,Rajasthan,India,2025-08-16,,0
100316,Kavya,Hayer,kavya.hayer800@yahoo.com,+91-0106181753,Female,1995-06-05,Chandigarh,Chandigarh,India,2024-07-08,,1
100317,Ladli,Hans,ladli.hans629@hotmail.com,9111926921,Female,1994-01-02,Bengaluru,Karnataka,India,2024-01-13,,1
100318,Lajita,Menon,lajita.menon647@hotmail.com,05421406650,Female,1973-01-03,Surat,Gujarat,India,2023-06-19,,1
100319,Kevin,Gokhale,kevin.gokhale669@outlook.com,+91-2712863917,Male,1994-12-14,Surat,Gujarat,India,2023-06-10,,0
100320,Charan,Banerjee,charan.banerjee424@hotmail.com,2006425690,Male,1985-05-08,Patna,Bihar,India,2023-01-27,,1
100321,xalak,Sridhar,xalak.sridhar171@yahoo.com,06719855460,Female,,Bengaluru,Karnataka,India,2024-06-08,,0
100322,Chakradev,Pau,chakradev.pau107@gmail.com,+91-3280634615,Male,1983-12-19,Faridabad,Haryana,India,2023-07-14,,0
100323,Urvashi  ,Gupta,urvashi.gupta454@outlook.com,07618478700,Female,1976-11-24,Pune,Maharashtra,India,2025-02-16,,1
100324,Pahal,Basak,pahal.basak479@hotmail.com,2931027079,Female,1962-10-23,Surat,Gujarat,India,2025-05-16,,0
100325,Eiravati,Atwal,eiravati.atwal606@yahoo.com,+91-9291117993,Female,1963-08-23,Chandigarh,Chandigarh,India,2023-03-04,,0
100326,Isha,Sandhu,isha.sandhu931@outlook.com,08253092511,Female,1973-10-04,Chandigarh,Chandigarh,India,2025-04-23,,0
100327,Sarthak,Ganguly,,00219620710,Male,1960-12-16,Jaipur,Rajasthan,India,2025-08-20,,1
100328,Chaitanya  ,Mander,chaitanya.mander705@gmail.com,+91-4876329092,Male,1995-01-14,Chandigarh,Chandigarh,India,2025-05-19,,0
100329,Chanchal,Mitra,,+91-1819588373,Female,1973-11-18,Lucknow,Uttar Pradesh,India,2023-05-07,,0
100330,Indali,Chowdhury,indali.chowdhury849@hotmail.com,+91-0054364597,Female,1962-09-10,Chennai,Tamil Nadu,India,2023-10-17,,0
100331,Atharv,Yogi,atharv.yogi292@outlook.com,1379956353,Male,,Guwahati,Assam,India,2024-03-05,,0
100332,Dayamai,Nanda,dayamai.nanda114@outlook.com,3179706239,Female,1982-06-14,Ahmedabad,Gujarat,India,2025-03-17,,0
100333,RISHI,Prakash,rishi.prakash51@yahoo.com,05209042177,Male,1980-09-08,Mumbai,Maharashtra,India,2025-02-15,,0
100334,PAVANI,Kannan,pavani.kannan239@gmail.com,8316873977,Female,1974-01-05,Nagpur,Maharashtra,India,2023-11-19,,0
100335,TANISH,Koshy,tanish.koshy475@outlook.com,2906007806,Male,1986-02-08,Bhopal,Madhya Pradesh,India,2024-03-31,,0
100336,Wriddhish,Chaudhari,wriddhish.chaudhari74@hotmail.com,06325431074,Male,1968-05-18,Jaipur,Rajasthan,India,2025-05-31,,0
100337,Veda,Bajwa,veda.bajwa998@gmail.com,05701658046,Female,1996-10-01,Mumbai,Maharashtra,India,2024-12-22,,1
100338,hemang,Buch,hemang.buch472@yahoo.com,+91-0165790552,Male,1991-09-22,Delhi,Delhi,India,2024-08-14,,1
100339,BAHADURJIT,Jayaraman,bahadurjit.jayaraman163@outlook.com,07933554864,Male,1963-03-24,Lucknow,Uttar Pradesh,India,2024-02-20,,1
100340,Ria,Pai,ria.pai370@yahoo.com,4795137116,Female,2003-09-18,Lucknow,Uttar Pradesh,India,2025-05-31,,1
100341,Mitali,Bose,mitali.bose172@gmail.com,2380468275,Female,1980-10-11,Surat,Gujarat,India,2025-02-06,,0
100342,Aishani,Manne,aishani.manne705@hotmail.com,6955798877,Female,1975-03-18,Coimbatore,Tamil Nadu,India,2024-03-10,,0
100343,Dominic,Mohan,dominic.mohan954@outlook.com,4025472928,Male,1974-04-21,Guwahati,Assam,India,2025-02-27,,0
100344,Gagan,Dube,gagan.dube129@gmail.com,+91-2745238055,Male,1967-09-18,Chandigarh,Chandigarh,India,2024-02-28,,0
100345,Udarsh,Zacharia,udarsh.zacharia22@yahoo.com,7275208854,Male,1983-05-12,Nagpur,Maharashtra,India,2024-12-22,,0
100346,Mohini,Din,mohini.din556@outlook.com,0281406937,Female,1977-10-07,Nagpur,Maharashtra,India,2025-09-24,,0
100347,Omisha,Bhakta,omisha.bhakta71@yahoo.com,04301871863,Female,1984-02-26,Jaipur,Rajasthan,India,2024-08-09,,0
100348,AYAAN,Patel,ayaan.patel752@hotmail.com,00455478137,Male,1996-03-16,Kochi,Kerala,India,2025-05-13,,0
100349,Sarthak,Savant,sarthak.savant195@hotmail.com,+91-9123478519,Male,1996-11-27,Bengaluru,Karnataka,India,2025-04-07,,0
100350,chaitanya,Ahuja,chaitanya.ahuja99@gmail.com,07923264870,Male,2000-02-09,Surat,Gujarat,India,2024-05-29,,0
100351,NIDHI,Modi,nidhi.modi498@gmail.com,+91-2447146273,Female,1961-12-23,Kolkata,West Bengal,India,2023-06-29,,0
100352,Manya,Tailor,manya.tailor51@outlook.com,7964715890,Female,2001-03-09,Guwahati,Assam,India,2023-12-28,,0
100353,finn,Bhardwaj,finn.bhardwaj480@gmail.com,+91-0456504481,Male,1985-04-12,Bhopal,Madhya Pradesh,India,2024-02-23,,0
100354,Hemani,Chandra,hemani.chandra844@gmail.com,04451895202,Female,,Patna,Bihar,India,2024-08-06,,1
100355,Lohit,Pradhan,lohit.pradhan104@gmail.com,3283389888,Male,1994-04-28,Kolkata,West Bengal,India,2024-10-11,,0
100356,Dakshesh,Sahni,dakshesh.sahni765@hotmail.com,7545279852,Male,1994-09-08,Chennai,Tamil Nadu,India,2024-06-17,,1
100357,Akshay,Dani,akshay.dani812@yahoo.com,3216110760,Male,1970-01-14,Hyderabad,Telangana,India,2025-03-16,,1
100358,Bachittar,Varghese,bachittar.varghese925@outlook.com,1401193932,Other,1992-10-19,Nagpur,Maharashtra,India,2024-08-04,,1
100359,Amrita,Chana,amrita.chana624@outlook.com,2893891190,Female,1985-12-30,Indore,Madhya Pradesh,India,2024-02-23,,0
100360,REHAAN,Manda,rehaan.manda459@hotmail.com,7592712566,Other,,Patna,Bihar,India,2023-03-04,,1
100361,Jalsa  ,Varkey,jalsa.varkey7@outlook.com,01827548015,Female,1984-04-23,Ahmedabad,Gujarat,India,2024-03-24,,1
100362,Reyansh,Mander,reyansh.mander97@yahoo.com,6463175207,Male,1992-11-15,Jaipur,Rajasthan,India,2023-06-16,,0
100363,Rudra,Sarma,rudra.sarma831@outlook.com,+91-6912153539,Male,,Pune,Maharashtra,India,2024-07-09,,0
100364,Saksham,Das,saksham.das178@hotmail.com,09465796784,Male,1967-09-08,Surat,Gujarat,India,2023-03-26,,0
100365,Utkarsh,Chokshi,utkarsh.chokshi749@gmail.com,00101702695,Male,1967-12-11,Lucknow,Uttar Pradesh,India,2025-02-10,,0
100366,Chanakya,Bose,chanakya.bose953@hotmail.com,7784858800,Male,2008-03-02,Indore,Madhya Pradesh,India,2024-08-29,,0
100367,DANIEL,Rajagopal,daniel.rajagopal56@hotmail.com,+91-0284276246,Male,1984-01-05,Mumbai,Maharashtra,India,2025-05-30,,0
100368,Christopher,Swaminathan,christopher.swaminathan52@yahoo.com,08064796954,Male,1975-12-30,Pune,Maharashtra,India,2025-08-08,,0
100369,Amrita,Bath,amrita.bath443@yahoo.com,5616556503,Female,1972-07-01,Bengaluru,Karnataka,India,2024-02-16,,0
100370,Nachiket,Chad,nachiket.chad269@hotmail.com,02085076986,Male,1973-05-30,Delhi,Delhi,India,2025-10-31,,1
100371,Vrinda,Bains,vrinda.bains500@yahoo.com,+91-9171357852,Female,1990-02-15,Chandigarh,Chandigarh,India,2024-12-25,,1
100372,Qabil,Sarin,qabil.sarin273@gmail.com,04049639191,Male,1989-01-08,Pune,Maharashtra,India,2025-03-09,,1
100373,Madhavi,Bhavsar,madhavi.bhavsar357@outlook.com,+91-1484685366,Female,1972-09-03,Indore,Madhya Pradesh,India,2023-07-26,,1
100374,UTKARSH,Gole,utkarsh.gole639@hotmail.com,07489690835,Male,1982-10-24,Patna,Bihar,India,2024-11-17,,1
100375,Jai,Dora,jai.dora758@gmail.com,01364424936,Male,1972-01-23,Bengaluru,Karnataka,India,2023-09-29,,1
100376,Falguni,Handa,falguni.handa711@outlook.com,+91-6603242044,Female,1992-03-24,Mumbai,Maharashtra,India,2025-01-10,,1
100377,Hema,Basak,hema.basak560@yahoo.com,+91-5941651623,Female,1965-12-26,Kolkata,West Bengal,India,2025-11-17,,1
100378,Yamini,Dara,yamini.dara597@hotmail.com,9155963632,Female,1965-09-27,Mumbai,Maharashtra,India,2025-06-23,,1
100379,Hredhaan,Maharaj,hredhaan.maharaj55@outlook.com,8515867342,Male,1978-01-14,Guwahati,Assam,India,2025-05-27,,0
100380,Qarin,Morar,qarin.morar20@gmail.com,8645183760,Male,2004-04-13,Patna,Bihar,India,2024-01-08,,0
100381,Shravya,Kumer,shravya.kumer497@outlook.com,7560417765,Female,1995-01-18,Hyderabad,Telangana,India,2025-04-11,,0
100382,Chandresh,Dyal,chandresh.dyal254@gmail.com,+91-8570027206,Male,,Mumbai,Maharashtra,India,2024-09-11,,0
100383,Harish,Mody,harish.mody641@outlook.com,08296577242,Male,,Patna,Bihar,India,2023-04-25,,0
100384,Omisha,Manda,omisha.manda912@hotmail.com,06930089317,Female,1970-02-17,Jaipur,Rajasthan,India,2024-03-13,,0
100385,Frado,Bawa,frado.bawa673@hotmail.com,+91-1529108677,Male,1966-04-20,Surat,Gujarat,India,2024-05-26,,0
100386,Harsh,Halder,harsh.halder247@hotmail.com,2639343626,Male,1998-08-26,Pune,Maharashtra,India,2025-11-12,,0
100387,Akshay,Mannan,akshay.mannan669@yahoo.com,05971072563,Male,1994-11-08,Ahmedabad,Gujarat,India,2025-11-22,,1
100388,Siddharth,Kunda,siddharth.kunda441@yahoo.com,7599004896,Male,1975-02-18,Kochi,Kerala,India,2024-01-27,,0
100389,Siya,Prabhakar,siya.prabhakar571@gmail.com,2875721586,Female,1967-06-02,Surat,Gujarat,India,2024-02-18,,0
100390,Devika,Munshi,devika.munshi902@outlook.com,6449485625,Female,1995-12-25,Mumbai,Maharashtra,India,2024-01-17,,0
100391,Yatan,Dora,yatan.dora798@yahoo.com,0320742761,Male,2008-05-19,Jaipur,Rajasthan,India,2024-07-21,,0
100392,Yug,Baria,yug.baria611@yahoo.com,2151342284,Male,1987-08-25,Guwahati,Assam,India,2023-06-10,,0
